EnrollmentID,StudentID,ClassID,EnrollmentDate,WithdrawalDate,IsActive,EnrollmentStatus
30830,4968,263,2023-03-13,,1,Active
30831,4968,269,2023-03-13,,1,Active
30832,4968,265,2023-03-13,,1,Active
30833,4968,272,2023-03-13,,1,Active
30834,4969,270,2023-12-22,,1,Active
30835,4969,265,2023-12-22,,1,Active
30836,4969,262,2023-12-22,,1,Active
30837,4969,272,2023-12-22,,1,Active
30838,4969,269,2023-12-22,,1,Active
30839,4969,275,2023-12-22,,1,Active
30840,4969,271,2023-12-22,,1,Active
30841,4970,261,2022-08-08,,1,Active
30842,4970,275,2022-08-08,,1,Active
30843,4970,271,2022-08-08,,1,Active
30844,4970,273,2022-08-08,,1,Active
30845,4970,270,2022-08-08,,1,Active
30846,4971,262,2022-08-10,,1,Active
30847,4971,271,2022-08-10,,1,Active
30848,4971,274,2022-08-10,,1,Active
30849,4971,265,2022-08-10,,1,Active
30850,4971,273,2022-08-10,,1,Active
30851,4971,261,2022-08-10,,1,Active
30852,4971,272,2022-08-10,,1,Active
30853,4972,271,2023-08-31,,1,Active
30854,4972,261,2023-08-31,,1,Active
30855,4972,263,2023-08-31,,1,Active
30856,4972,269,2023-08-31,,1,Active
30857,4972,262,2023-08-31,,1,Active
30858,4974,272,2023-04-17,,1,Active
30859,4974,263,2023-04-17,,1,Active
30860,4974,273,2023-04-17,,1,Active
30861,4974,264,2023-04-17,,1,Active
30862,4974,265,2023-04-17,,1,Active
30863,4974,267,2023-04-17,,1,Active
30864,4975,267,2022-09-05,,1,Active
30865,4975,262,2022-09-05,,1,Active
30866,4975,266,2022-09-05,,1,Active
30867,4975,265,2022-09-05,,1,Active
30868,4975,268,2022-09-05,,1,Active
30869,4975,273,2022-09-05,,1,Active
30870,4976,262,2023-08-01,,1,Active
30871,4976,273,2023-08-01,,1,Active
30872,4976,265,2023-08-01,,1,Active
30873,4976,270,2023-08-01,,1,Active
30874,4976,271,2023-08-01,,1,Active
30875,4976,268,2023-08-01,,1,Active
30876,4977,270,2023-03-15,,1,Active
30877,4977,265,2023-03-15,,1,Active
30878,4977,273,2023-03-15,,1,Active
30879,4977,267,2023-03-15,,1,Active
30880,4977,268,2023-03-15,,1,Active
30881,4977,261,2023-03-15,,1,Active
30882,4977,269,2023-03-15,,1,Active
30883,4977,263,2023-03-15,,1,Active
30884,4978,271,2022-08-29,,1,Active
30885,4978,274,2022-08-29,,1,Active
30886,4978,272,2022-08-29,,1,Active
30887,4978,264,2022-08-29,,1,Active
30888,4978,262,2022-08-29,,1,Active
30889,4978,273,2022-08-29,,1,Active
30890,4978,269,2022-08-29,,1,Active
30891,4978,268,2022-08-29,,1,Active
30892,4979,269,2023-12-12,,1,Active
30893,4979,266,2023-12-12,,1,Active
30894,4979,272,2023-12-12,,1,Active
30895,4979,265,2023-12-12,,1,Active
30896,4979,271,2023-12-12,,1,Active
30897,4980,262,2023-04-19,,1,Active
30898,4980,273,2023-04-19,,1,Active
30899,4980,265,2023-04-19,,1,Active
30900,4980,264,2023-04-19,,1,Active
30901,4980,272,2023-04-19,,1,Active
30902,4980,261,2023-04-19,,1,Active
30903,4981,272,2024-03-02,,1,Active
30904,4981,263,2024-03-02,,1,Active
30905,4981,268,2024-03-02,,1,Active
30906,4981,262,2024-03-02,,1,Active
30907,4981,264,2024-03-02,,1,Active
30908,4981,275,2024-03-02,,1,Active
30909,4982,263,2023-08-12,,1,Active
30910,4982,262,2023-08-12,,1,Active
30911,4982,272,2023-08-12,,1,Active
30912,4982,273,2023-08-12,,1,Active
30913,4982,268,2023-08-12,,1,Active
30914,4982,261,2023-08-12,,1,Active
30915,4982,267,2023-08-12,,1,Active
30916,4982,270,2023-08-12,,1,Active
30917,4983,275,2023-10-25,,1,Active
30918,4983,266,2023-10-25,,1,Active
30919,4983,261,2023-10-25,,1,Active
30920,4983,264,2023-10-25,,1,Active
30921,4983,263,2023-10-25,,1,Active
30922,4983,269,2023-10-25,,1,Active
30923,4983,267,2023-10-25,,1,Active
30924,4984,272,2023-09-28,,1,Active
30925,4984,262,2023-09-28,,1,Active
30926,4984,271,2023-09-28,,1,Active
30927,4984,261,2023-09-28,,1,Active
30928,4984,265,2023-09-28,,1,Active
30929,4984,274,2023-09-28,,1,Active
30930,4984,267,2023-09-28,,1,Active
30931,4985,273,2023-10-14,,1,Active
30932,4985,261,2023-10-14,,1,Active
30933,4985,275,2023-10-14,,1,Active
30934,4985,272,2023-10-14,,1,Active
30935,4985,271,2023-10-14,,1,Active
30936,4985,269,2023-10-14,,1,Active
30937,4985,264,2023-10-14,,1,Active
30938,4985,267,2023-10-14,,1,Active
30939,4986,267,2022-09-06,,1,Active
30940,4986,263,2022-09-06,,1,Active
30941,4986,272,2022-09-06,,1,Active
30942,4986,275,2022-09-06,,1,Active
30943,4986,265,2022-09-06,,1,Active
30944,4986,268,2022-09-06,,1,Active
30945,4986,261,2022-09-06,,1,Active
30946,4986,262,2022-09-06,,1,Active
30947,4987,269,2023-09-16,,1,Active
30948,4987,265,2023-09-16,,1,Active
30949,4987,262,2023-09-16,,1,Active
30950,4987,266,2023-09-16,,1,Active
30951,4987,261,2023-09-16,,1,Active
30952,4988,265,2023-03-27,,1,Active
30953,4988,274,2023-03-27,,1,Active
30954,4988,271,2023-03-27,,1,Active
30955,4988,275,2023-03-27,,1,Active
30956,4988,269,2023-03-27,,1,Active
30957,4989,265,2023-06-12,,1,Active
30958,4989,262,2023-06-12,,1,Active
30959,4989,273,2023-06-12,,1,Active
30960,4989,267,2023-06-12,,1,Active
30961,4989,275,2023-06-12,,1,Active
30962,4990,275,2024-05-12,,1,Active
30963,4990,274,2024-05-12,,1,Active
30964,4990,262,2024-05-12,,1,Active
30965,4990,269,2024-05-12,,1,Active
30966,4990,263,2024-05-12,,1,Active
30967,4990,265,2024-05-12,,1,Active
30968,4990,272,2024-05-12,,1,Active
30969,4990,264,2024-05-12,,1,Active
30970,4991,263,2023-04-04,,1,Active
30971,4991,264,2023-04-04,,1,Active
30972,4991,272,2023-04-04,,1,Active
30973,4991,262,2023-04-04,,1,Active
30974,4991,274,2023-04-04,,1,Active
30975,4991,270,2023-04-04,,1,Active
30976,4992,264,2023-09-02,,1,Active
30977,4992,265,2023-09-02,,1,Active
30978,4992,271,2023-09-02,,1,Active
30979,4992,267,2023-09-02,,1,Active
30980,4992,275,2023-09-02,,1,Active
30981,4992,274,2023-09-02,,1,Active
30982,4993,272,2022-08-10,,1,Active
30983,4993,267,2022-08-10,,1,Active
30984,4993,261,2022-08-10,,1,Active
30985,4993,268,2022-08-10,,1,Active
30986,4993,263,2022-08-10,,1,Active
30987,4994,275,2023-03-21,,1,Active
30988,4994,267,2023-03-21,,1,Active
30989,4994,264,2023-03-21,,1,Active
30990,4994,274,2023-03-21,,1,Active
30991,4994,266,2023-03-21,,1,Active
30992,4994,269,2023-03-21,,1,Active
30993,4994,263,2023-03-21,,1,Active
30994,4995,268,2023-01-04,,1,Active
30995,4995,266,2023-01-04,,1,Active
30996,4995,273,2023-01-04,,1,Active
30997,4995,271,2023-01-04,,1,Active
30998,4995,269,2023-01-04,,1,Active
30999,4995,272,2023-01-04,,1,Active
31000,4995,270,2023-01-04,,1,Active
31001,4995,264,2023-01-04,,1,Active
31002,4996,270,2023-04-25,,1,Active
31003,4996,266,2023-04-25,,1,Active
31004,4996,265,2023-04-25,,1,Active
31005,4996,271,2023-04-25,,1,Active
31006,4996,263,2023-04-25,,1,Active
31007,4996,261,2023-04-25,,1,Active
31008,4996,262,2023-04-25,,1,Active
31009,4996,269,2023-04-25,,1,Active
31010,4997,265,2023-07-02,,1,Active
31011,4997,263,2023-07-02,,1,Active
31012,4997,270,2023-07-02,,1,Active
31013,4997,264,2023-07-02,,1,Active
31014,4997,271,2023-07-02,,1,Active
31015,4998,266,2023-12-30,,1,Active
31016,4998,269,2023-12-30,,1,Active
31017,4998,268,2023-12-30,,1,Active
31018,4998,273,2023-12-30,,1,Active
31019,4998,262,2023-12-30,,1,Active
31020,4998,270,2023-12-30,,1,Active
31021,4999,274,2022-11-19,,1,Active
31022,4999,264,2022-11-19,,1,Active
31023,4999,271,2022-11-19,,1,Active
31024,4999,270,2022-11-19,,1,Active
31025,4999,262,2022-11-19,,1,Active
31026,5000,261,2023-01-26,,1,Active
31027,5000,275,2023-01-26,,1,Active
31028,5000,268,2023-01-26,,1,Active
31029,5000,265,2023-01-26,,1,Active
31030,5000,274,2023-01-26,,1,Active
31031,5001,266,2023-10-02,,1,Active
31032,5001,263,2023-10-02,,1,Active
31033,5001,269,2023-10-02,,1,Active
31034,5001,267,2023-10-02,,1,Active
31035,5001,274,2023-10-02,,1,Active
31036,5001,270,2023-10-02,,1,Active
31037,5002,268,2022-10-18,,1,Active
31038,5002,275,2022-10-18,,1,Active
31039,5002,271,2022-10-18,,1,Active
31040,5002,269,2022-10-18,,1,Active
31041,5002,267,2022-10-18,,1,Active
31042,5002,274,2022-10-18,,1,Active
31043,5003,268,2024-01-02,,1,Active
31044,5003,274,2024-01-02,,1,Active
31045,5003,269,2024-01-02,,1,Active
31046,5003,263,2024-01-02,,1,Active
31047,5003,264,2024-01-02,,1,Active
31048,5003,270,2024-01-02,,1,Active
31049,5003,265,2024-01-02,,1,Active
31050,5003,262,2024-01-02,,1,Active
31051,5004,264,2023-05-09,,1,Active
31052,5004,275,2023-05-09,,1,Active
31053,5004,270,2023-05-09,,1,Active
31054,5004,274,2023-05-09,,1,Active
31055,5004,265,2023-05-09,,1,Active
31056,5004,271,2023-05-09,,1,Active
31057,5005,272,2023-07-28,,1,Active
31058,5005,267,2023-07-28,,1,Active
31059,5005,264,2023-07-28,,1,Active
31060,5005,262,2023-07-28,,1,Active
31061,5005,266,2023-07-28,,1,Active
31062,5005,269,2023-07-28,,1,Active
31063,5006,275,2024-04-21,,1,Active
31064,5006,261,2024-04-21,,1,Active
31065,5006,269,2024-04-21,,1,Active
31066,5006,266,2024-04-21,,1,Active
31067,5006,273,2024-04-21,,1,Active
31068,5006,265,2024-04-21,,1,Active
31069,5006,271,2024-04-21,,1,Active
31070,5006,270,2024-04-21,,1,Active
31071,5007,273,2023-06-04,,1,Active
31072,5007,262,2023-06-04,,1,Active
31073,5007,272,2023-06-04,,1,Active
31074,5007,268,2023-06-04,,1,Active
31075,5007,264,2023-06-04,,1,Active
31076,5007,269,2023-06-04,,1,Active
31077,5007,275,2023-06-04,,1,Active
31078,5008,273,2023-04-29,,1,Active
31079,5008,262,2023-04-29,,1,Active
31080,5008,275,2023-04-29,,1,Active
31081,5008,264,2023-04-29,,1,Active
31082,5008,266,2023-04-29,,1,Active
31083,5008,263,2023-04-29,,1,Active
31084,5008,267,2023-04-29,,1,Active
31085,5008,261,2023-04-29,,1,Active
31086,5009,273,2022-10-02,,1,Active
31087,5009,264,2022-10-02,,1,Active
31088,5009,269,2022-10-02,,1,Active
31089,5009,272,2022-10-02,,1,Active
31090,5009,267,2022-10-02,,1,Active
31091,5009,266,2022-10-02,,1,Active
31092,5009,274,2022-10-02,,1,Active
31093,5009,265,2022-10-02,,1,Active
31094,5010,261,2023-01-13,,1,Active
31095,5010,269,2023-01-13,,1,Active
31096,5010,275,2023-01-13,,1,Active
31097,5010,272,2023-01-13,,1,Active
31098,5010,268,2023-01-13,,1,Active
31099,5011,273,2024-02-25,,1,Active
31100,5011,267,2024-02-25,,1,Active
31101,5011,264,2024-02-25,,1,Active
31102,5011,266,2024-02-25,,1,Active
31103,5011,271,2024-02-25,,1,Active
31104,5012,261,2023-09-05,,1,Active
31105,5012,273,2023-09-05,,1,Active
31106,5012,270,2023-09-05,,1,Active
31107,5012,268,2023-09-05,,1,Active
31108,5012,275,2023-09-05,,1,Active
31109,5012,272,2023-09-05,,1,Active
31110,5012,269,2023-09-05,,1,Active
31111,5012,271,2023-09-05,,1,Active
31112,5013,272,2024-03-02,,1,Active
31113,5013,263,2024-03-02,,1,Active
31114,5013,274,2024-03-02,,1,Active
31115,5013,273,2024-03-02,,1,Active
31116,5013,262,2024-03-02,,1,Active
31117,5013,266,2024-03-02,,1,Active
31118,5013,264,2024-03-02,,1,Active
31119,5014,272,2023-12-17,,1,Active
31120,5014,263,2023-12-17,,1,Active
31121,5014,268,2023-12-17,,1,Active
31122,5014,274,2023-12-17,,1,Active
31123,5014,265,2023-12-17,,1,Active
31124,5014,264,2023-12-17,,1,Active
31125,5014,266,2023-12-17,,1,Active
31126,5015,271,2023-10-17,,1,Active
31127,5015,264,2023-10-17,,1,Active
31128,5015,275,2023-10-17,,1,Active
31129,5015,265,2023-10-17,,1,Active
31130,5015,266,2023-10-17,,1,Active
31131,5015,270,2023-10-17,,1,Active
31132,5015,273,2023-10-17,,1,Active
31133,5015,263,2023-10-17,,1,Active
31134,5016,272,2023-11-30,,1,Active
31135,5016,274,2023-11-30,,1,Active
31136,5016,270,2023-11-30,,1,Active
31137,5016,263,2023-11-30,,1,Active
31138,5016,275,2023-11-30,,1,Active
31139,5017,274,2023-07-01,,1,Active
31140,5017,265,2023-07-01,,1,Active
31141,5017,264,2023-07-01,,1,Active
31142,5017,275,2023-07-01,,1,Active
31143,5017,268,2023-07-01,,1,Active
31144,5017,261,2023-07-01,,1,Active
31145,5017,270,2023-07-01,,1,Active
31146,5017,273,2023-07-01,,1,Active
31147,5018,274,2024-02-19,,1,Active
31148,5018,272,2024-02-19,,1,Active
31149,5018,262,2024-02-19,,1,Active
31150,5018,275,2024-02-19,,1,Active
31151,5018,273,2024-02-19,,1,Active
31152,5018,264,2024-02-19,,1,Active
31153,5018,269,2024-02-19,,1,Active
31154,5018,271,2024-02-19,,1,Active
31155,5019,274,2022-08-20,,1,Active
31156,5019,266,2022-08-20,,1,Active
31157,5019,262,2022-08-20,,1,Active
31158,5019,272,2022-08-20,,1,Active
31159,5019,271,2022-08-20,,1,Active
31160,5020,274,2024-04-29,,1,Active
31161,5020,262,2024-04-29,,1,Active
31162,5020,273,2024-04-29,,1,Active
31163,5020,263,2024-04-29,,1,Active
31164,5020,265,2024-04-29,,1,Active
31165,5020,261,2024-04-29,,1,Active
31166,5021,264,2023-08-23,,1,Active
31167,5021,268,2023-08-23,,1,Active
31168,5021,263,2023-08-23,,1,Active
31169,5021,267,2023-08-23,,1,Active
31170,5021,270,2023-08-23,,1,Active
31171,5022,262,2023-02-07,,1,Active
31172,5022,264,2023-02-07,,1,Active
31173,5022,266,2023-02-07,,1,Active
31174,5022,261,2023-02-07,,1,Active
31175,5022,273,2023-02-07,,1,Active
31176,5023,264,2023-02-27,,1,Active
31177,5023,266,2023-02-27,,1,Active
31178,5023,274,2023-02-27,,1,Active
31179,5023,275,2023-02-27,,1,Active
31180,5023,269,2023-02-27,,1,Active
31181,5023,263,2023-02-27,,1,Active
31182,5023,271,2023-02-27,,1,Active
31183,5023,267,2023-02-27,,1,Active
31184,5024,262,2024-05-19,,1,Active
31185,5024,271,2024-05-19,,1,Active
31186,5024,261,2024-05-19,,1,Active
31187,5024,265,2024-05-19,,1,Active
31188,5024,266,2024-05-19,,1,Active
31189,5024,267,2024-05-19,,1,Active
31190,5024,275,2024-05-19,,1,Active
31191,5024,269,2024-05-19,,1,Active
31192,5025,261,2024-03-15,,1,Active
31193,5025,266,2024-03-15,,1,Active
31194,5025,263,2024-03-15,,1,Active
31195,5025,272,2024-03-15,,1,Active
31196,5025,271,2024-03-15,,1,Active
31197,5025,273,2024-03-15,,1,Active
31198,5026,275,2023-01-23,,1,Active
31199,5026,272,2023-01-23,,1,Active
31200,5026,265,2023-01-23,,1,Active
31201,5026,270,2023-01-23,,1,Active
31202,5026,269,2023-01-23,,1,Active
31203,5026,261,2023-01-23,,1,Active
31204,5026,266,2023-01-23,,1,Active
31205,5027,274,2023-06-20,,1,Active
31206,5027,271,2023-06-20,,1,Active
31207,5027,262,2023-06-20,,1,Active
31208,5027,266,2023-06-20,,1,Active
31209,5027,264,2023-06-20,,1,Active
31210,5028,265,2023-06-22,,1,Active
31211,5028,267,2023-06-22,,1,Active
31212,5028,275,2023-06-22,,1,Active
31213,5028,273,2023-06-22,,1,Active
31214,5028,270,2023-06-22,,1,Active
31215,5028,262,2023-06-22,,1,Active
31216,5028,266,2023-06-22,,1,Active
31217,5028,261,2023-06-22,,1,Active
31218,5029,274,2022-10-08,,1,Active
31219,5029,264,2022-10-08,,1,Active
31220,5029,270,2022-10-08,,1,Active
31221,5029,271,2022-10-08,,1,Active
31222,5029,266,2022-10-08,,1,Active
31223,5029,275,2022-10-08,,1,Active
31224,5029,265,2022-10-08,,1,Active
31225,5030,269,2024-05-05,,1,Active
31226,5030,264,2024-05-05,,1,Active
31227,5030,270,2024-05-05,,1,Active
31228,5030,265,2024-05-05,,1,Active
31229,5030,267,2024-05-05,,1,Active
31230,5031,263,2023-08-07,,1,Active
31231,5031,267,2023-08-07,,1,Active
31232,5031,262,2023-08-07,,1,Active
31233,5031,266,2023-08-07,,1,Active
31234,5031,275,2023-08-07,,1,Active
31235,5031,274,2023-08-07,,1,Active
31236,5031,268,2023-08-07,,1,Active
31237,5032,265,2023-04-29,,1,Active
31238,5032,275,2023-04-29,,1,Active
31239,5032,264,2023-04-29,,1,Active
31240,5032,261,2023-04-29,,1,Active
31241,5032,266,2023-04-29,,1,Active
31242,5032,273,2023-04-29,,1,Active
31243,5033,267,2023-09-19,,1,Active
31244,5033,264,2023-09-19,,1,Active
31245,5033,265,2023-09-19,,1,Active
31246,5033,263,2023-09-19,,1,Active
31247,5033,268,2023-09-19,,1,Active
31248,5033,262,2023-09-19,,1,Active
31249,5033,271,2023-09-19,,1,Active
31250,5033,272,2023-09-19,,1,Active
31251,5034,266,2023-01-29,,1,Active
31252,5034,261,2023-01-29,,1,Active
31253,5034,262,2023-01-29,,1,Active
31254,5034,271,2023-01-29,,1,Active
31255,5034,270,2023-01-29,,1,Active
31256,5034,274,2023-01-29,,1,Active
31257,5035,261,2023-04-05,,1,Active
31258,5035,264,2023-04-05,,1,Active
31259,5035,263,2023-04-05,,1,Active
31260,5035,262,2023-04-05,,1,Active
31261,5035,273,2023-04-05,,1,Active
31262,5035,266,2023-04-05,,1,Active
31263,5035,274,2023-04-05,,1,Active
31264,5035,268,2023-04-05,,1,Active
31265,5036,262,2023-01-02,,1,Active
31266,5036,274,2023-01-02,,1,Active
31267,5036,273,2023-01-02,,1,Active
31268,5036,265,2023-01-02,,1,Active
31269,5036,263,2023-01-02,,1,Active
31270,5037,274,2024-04-17,,1,Active
31271,5037,262,2024-04-17,,1,Active
31272,5037,264,2024-04-17,,1,Active
31273,5037,275,2024-04-17,,1,Active
31274,5037,272,2024-04-17,,1,Active
31275,5037,273,2024-04-17,,1,Active
31276,5038,263,2022-12-15,,1,Active
31277,5038,262,2022-12-15,,1,Active
31278,5038,269,2022-12-15,,1,Active
31279,5038,271,2022-12-15,,1,Active
31280,5038,264,2022-12-15,,1,Active
31281,5038,272,2022-12-15,,1,Active
31282,5038,266,2022-12-15,,1,Active
31283,5038,267,2022-12-15,,1,Active
31284,5039,266,2023-02-10,,1,Active
31285,5039,270,2023-02-10,,1,Active
31286,5039,267,2023-02-10,,1,Active
31287,5039,272,2023-02-10,,1,Active
31288,5039,265,2023-02-10,,1,Active
31289,5039,274,2023-02-10,,1,Active
31290,5040,265,2023-11-08,,1,Active
31291,5040,270,2023-11-08,,1,Active
31292,5040,261,2023-11-08,,1,Active
31293,5040,263,2023-11-08,,1,Active
31294,5040,272,2023-11-08,,1,Active
31295,5041,274,2023-02-24,,1,Active
31296,5041,266,2023-02-24,,1,Active
31297,5041,269,2023-02-24,,1,Active
31298,5041,261,2023-02-24,,1,Active
31299,5041,264,2023-02-24,,1,Active
31300,5041,262,2023-02-24,,1,Active
31301,5041,267,2023-02-24,,1,Active
31302,5041,265,2023-02-24,,1,Active
31303,5042,275,2024-02-24,,1,Active
31304,5042,267,2024-02-24,,1,Active
31305,5042,269,2024-02-24,,1,Active
31306,5042,270,2024-02-24,,1,Active
31307,5042,263,2024-02-24,,1,Active
31308,5042,265,2024-02-24,,1,Active
31309,5042,268,2024-02-24,,1,Active
31310,5043,274,2022-06-25,,1,Active
31311,5043,264,2022-06-25,,1,Active
31312,5043,261,2022-06-25,,1,Active
31313,5043,272,2022-06-25,,1,Active
31314,5043,266,2022-06-25,,1,Active
31315,5043,273,2022-06-25,,1,Active
31316,5044,265,2023-12-31,,1,Active
31317,5044,275,2023-12-31,,1,Active
31318,5044,261,2023-12-31,,1,Active
31319,5044,267,2023-12-31,,1,Active
31320,5044,273,2023-12-31,,1,Active
31321,5045,274,2022-06-24,,1,Active
31322,5045,270,2022-06-24,,1,Active
31323,5045,268,2022-06-24,,1,Active
31324,5045,265,2022-06-24,,1,Active
31325,5045,266,2022-06-24,,1,Active
31326,5046,273,2023-10-05,,1,Active
31327,5046,269,2023-10-05,,1,Active
31328,5046,268,2023-10-05,,1,Active
31329,5046,271,2023-10-05,,1,Active
31330,5046,261,2023-10-05,,1,Active
31331,5046,262,2023-10-05,,1,Active
31332,5046,265,2023-10-05,,1,Active
31333,5046,270,2023-10-05,,1,Active
31334,5047,268,2023-10-30,,1,Active
31335,5047,275,2023-10-30,,1,Active
31336,5047,263,2023-10-30,,1,Active
31337,5047,265,2023-10-30,,1,Active
31338,5047,271,2023-10-30,,1,Active
31339,5047,269,2023-10-30,,1,Active
31340,5048,275,2022-08-12,,1,Active
31341,5048,271,2022-08-12,,1,Active
31342,5048,267,2022-08-12,,1,Active
31343,5048,268,2022-08-12,,1,Active
31344,5048,262,2022-08-12,,1,Active
31345,5049,268,2024-01-13,,1,Active
31346,5049,274,2024-01-13,,1,Active
31347,5049,267,2024-01-13,,1,Active
31348,5049,271,2024-01-13,,1,Active
31349,5049,264,2024-01-13,,1,Active
31350,5049,261,2024-01-13,,1,Active
31351,5049,270,2024-01-13,,1,Active
31352,5050,267,2023-10-02,,1,Active
31353,5050,275,2023-10-02,,1,Active
31354,5050,271,2023-10-02,,1,Active
31355,5050,261,2023-10-02,,1,Active
31356,5050,264,2023-10-02,,1,Active
31357,5050,273,2023-10-02,,1,Active
31358,5050,262,2023-10-02,,1,Active
31359,5051,263,2022-10-03,,1,Active
31360,5051,270,2022-10-03,,1,Active
31361,5051,265,2022-10-03,,1,Active
31362,5051,266,2022-10-03,,1,Active
31363,5051,267,2022-10-03,,1,Active
31364,5051,273,2022-10-03,,1,Active
31365,5052,273,2024-01-29,,1,Active
31366,5052,261,2024-01-29,,1,Active
31367,5052,266,2024-01-29,,1,Active
31368,5052,265,2024-01-29,,1,Active
31369,5052,275,2024-01-29,,1,Active
31370,5052,263,2024-01-29,,1,Active
31371,5052,268,2024-01-29,,1,Active
31372,5052,274,2024-01-29,,1,Active
31373,5053,269,2022-09-28,,1,Active
31374,5053,262,2022-09-28,,1,Active
31375,5053,263,2022-09-28,,1,Active
31376,5053,272,2022-09-28,,1,Active
31377,5053,270,2022-09-28,,1,Active
31378,5054,269,2023-10-26,,1,Active
31379,5054,271,2023-10-26,,1,Active
31380,5054,268,2023-10-26,,1,Active
31381,5054,264,2023-10-26,,1,Active
31382,5054,263,2023-10-26,,1,Active
31383,5055,273,2023-12-26,,1,Active
31384,5055,272,2023-12-26,,1,Active
31385,5055,271,2023-12-26,,1,Active
31386,5055,266,2023-12-26,,1,Active
31387,5055,262,2023-12-26,,1,Active
31388,5055,263,2023-12-26,,1,Active
31389,5055,265,2023-12-26,,1,Active
31390,5055,269,2023-12-26,,1,Active
31391,5056,269,2023-03-20,,1,Active
31392,5056,261,2023-03-20,,1,Active
31393,5056,266,2023-03-20,,1,Active
31394,5056,275,2023-03-20,,1,Active
31395,5056,273,2023-03-20,,1,Active
31396,5057,262,2022-08-18,,1,Active
31397,5057,263,2022-08-18,,1,Active
31398,5057,274,2022-08-18,,1,Active
31399,5057,269,2022-08-18,,1,Active
31400,5057,266,2022-08-18,,1,Active
31401,5058,264,2023-10-03,,1,Active
31402,5058,269,2023-10-03,,1,Active
31403,5058,271,2023-10-03,,1,Active
31404,5058,268,2023-10-03,,1,Active
31405,5058,275,2023-10-03,,1,Active
31406,5058,270,2023-10-03,,1,Active
31407,5059,270,2024-01-22,,1,Active
31408,5059,265,2024-01-22,,1,Active
31409,5059,268,2024-01-22,,1,Active
31410,5059,271,2024-01-22,,1,Active
31411,5059,263,2024-01-22,,1,Active
31412,5059,264,2024-01-22,,1,Active
31413,5059,262,2024-01-22,,1,Active
31414,5060,272,2023-11-21,,1,Active
31415,5060,265,2023-11-21,,1,Active
31416,5060,263,2023-11-21,,1,Active
31417,5060,267,2023-11-21,,1,Active
31418,5060,261,2023-11-21,,1,Active
31419,5060,262,2023-11-21,,1,Active
31420,5060,268,2023-11-21,,1,Active
31421,5060,274,2023-11-21,,1,Active
31422,5061,264,2023-07-21,,1,Active
31423,5061,268,2023-07-21,,1,Active
31424,5061,267,2023-07-21,,1,Active
31425,5061,274,2023-07-21,,1,Active
31426,5061,269,2023-07-21,,1,Active
31427,5062,273,2024-05-15,,1,Active
31428,5062,270,2024-05-15,,1,Active
31429,5062,261,2024-05-15,,1,Active
31430,5062,275,2024-05-15,,1,Active
31431,5062,263,2024-05-15,,1,Active
31432,5063,266,2024-01-18,,1,Active
31433,5063,264,2024-01-18,,1,Active
31434,5063,261,2024-01-18,,1,Active
31435,5063,262,2024-01-18,,1,Active
31436,5063,268,2024-01-18,,1,Active
31437,5063,265,2024-01-18,,1,Active
31438,5064,275,2023-02-06,,1,Active
31439,5064,274,2023-02-06,,1,Active
31440,5064,267,2023-02-06,,1,Active
31441,5064,269,2023-02-06,,1,Active
31442,5064,265,2023-02-06,,1,Active
31443,5064,272,2023-02-06,,1,Active
31444,5064,261,2023-02-06,,1,Active
31445,5064,266,2023-02-06,,1,Active
31446,5065,272,2022-09-17,,1,Active
31447,5065,268,2022-09-17,,1,Active
31448,5065,264,2022-09-17,,1,Active
31449,5065,266,2022-09-17,,1,Active
31450,5065,274,2022-09-17,,1,Active
31451,5065,271,2022-09-17,,1,Active
31452,5065,273,2022-09-17,,1,Active
31453,5066,267,2023-02-04,,1,Active
31454,5066,270,2023-02-04,,1,Active
31455,5066,269,2023-02-04,,1,Active
31456,5066,268,2023-02-04,,1,Active
31457,5066,274,2023-02-04,,1,Active
31458,5066,263,2023-02-04,,1,Active
31459,5066,264,2023-02-04,,1,Active
31460,5067,264,2023-09-17,,1,Active
31461,5067,268,2023-09-17,,1,Active
31462,5067,272,2023-09-17,,1,Active
31463,5067,265,2023-09-17,,1,Active
31464,5067,266,2023-09-17,,1,Active
31465,5067,263,2023-09-17,,1,Active
31466,5067,261,2023-09-17,,1,Active
31467,5067,274,2023-09-17,,1,Active
31468,5068,267,2024-05-13,,1,Active
31469,5068,261,2024-05-13,,1,Active
31470,5068,275,2024-05-13,,1,Active
31471,5068,269,2024-05-13,,1,Active
31472,5068,271,2024-05-13,,1,Active
31473,5069,265,2022-08-02,,1,Active
31474,5069,262,2022-08-02,,1,Active
31475,5069,268,2022-08-02,,1,Active
31476,5069,261,2022-08-02,,1,Active
31477,5069,274,2022-08-02,,1,Active
31478,5070,275,2023-04-30,,1,Active
31479,5070,262,2023-04-30,,1,Active
31480,5070,274,2023-04-30,,1,Active
31481,5070,266,2023-04-30,,1,Active
31482,5070,273,2023-04-30,,1,Active
31483,5070,271,2023-04-30,,1,Active
31484,5070,265,2023-04-30,,1,Active
31485,5071,267,2023-08-19,,1,Active
31486,5071,266,2023-08-19,,1,Active
31487,5071,273,2023-08-19,,1,Active
31488,5071,274,2023-08-19,,1,Active
31489,5071,270,2023-08-19,,1,Active
31490,5072,268,2023-11-16,,1,Active
31491,5072,265,2023-11-16,,1,Active
31492,5072,261,2023-11-16,,1,Active
31493,5072,270,2023-11-16,,1,Active
